"","FeatureID","Name","Formula","MW","KEGG Pathways","Metabolika Pathways","name4plot","C","H","O","N","S","P","H_to_C","O_to_C","NOSC","GFE","DBE","DBE_O","AI","AI_mod","DBE_AI","Class","control_means","treatment_means","ratio","log2FC","pval","pval.adj","Comment","Plant"
"1","Feature1111","L-Glutamic acid","C5 H9 N O4",147.05318,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of various antibiotics;Other","Superpathway of L-lysine degradation;Superpathway of chorismate metabolism;Superpathway of branched chain amino acid biosynthesis;Superpathway of aromatic amino acid biosynthesis;Anaerobic aromatic compound degradation (Thauera aromatica);Superpathway of butirocin biosynthesis;Superpathway of L-threonine metabolism;Superpathway of L-isoleucine biosynthesis I;Kanamycin biosynthesis;Superpathway of neomycin biosynthesis;Superpathway of indole-3-acetate conjugate biosynthesis;Superpathway of 4-hydroxybenzoate biosynthesis (yeast);Superpathway of purine nucleotide salvage;Other","L-Glutamic acid",5,9,4,1,0,0,1.8,0.8,0.4,48.9,2,-2,-Inf,-0.5,-3,"Carbohydrate",478260440.940529,861693953.846855,1.80172533641352,0.849379096614188,0.0263037354090498,0.204804024859825,"Upregulated","ERIN"
"2","Feature1109","Adenosine","C10 H13 N5 O4",267.09675,"Metabolic pathways;ABC transporters;Other","Superpathway of purine nucleotide salvage;Other","Adenosine",10,13,4,5,0,0,1.3,0.4,1,31.8,7,3,-2,0,-2,"Phenol",651366702.833723,775222238.376462,1.19014717056293,0.251139984552675,0.0122352713610136,0.175739880607489,"Upregulated","ERIN"
"3","Feature1107","methoxyresorcinol","C7 H8 O3",140.04735,"Microbial metabolism in diverse environments;Other",NA,"methoxyresorcinol-peak2",7,8,3,0,0,0,1.14285714285714,0.428571428571429,-0.285714285714286,68.4428571428571,4,1,0.25,0.454545454545455,1,"Phenol",6573246.25980719,4020280.62256823,0.611612658900467,-0.709309827587064,0.0325667968238049,0.208264363987052,"Downregulated","ERIN"
"4","Feature1106","Choline","C5 H13 N O",103.09967,NA,NA,"Choline",5,13,1,1,0,0,2.6,0.2,-1.6,105.9,0,-1,-0.666666666666667,-0.428571428571429,-2,"Other",712591226.904913,1116930735.7894,1.56742139619191,0.648393095870992,0.0282623957215701,0.204804024859825,"Upregulated","ERIN"
"5","Feature1104","DL-Carbidopa","C10 H14 N2 O4",226.09535,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Other","Other","DL-Carbidopa",10,14,4,2,0,0,1.4,0.4,0,60.3,5,1,-0.25,0.166666666666667,-1,"Phenol",980039953.186361,577773451.053823,0.589540711248897,-0.762336651675735,0.00298932685656962,0.14329541834281,"Downregulated","ERIN"
"6","Feature1102","Maltotriose","C18 H32 O16",504.16909,"Metabolic pathways;ABC transporters;Other",NA,"Maltotriose-peak2",18,32,16,0,0,0,1.77777777777778,0.888888888888889,0,60.3,3,-13,-6.5,-0.5,-13,"Carbohydrate",90458144.7191496,50022704.152307,0.552992815711789,-0.854667357292302,0.0121334974788382,0.175739880607489,"Downregulated","ERIN"
"7","Feature1096",NA,"C6 H11 N O7",209.05352,NA,NA,"Feature1096",6,11,7,1,0,0,1.83333333333333,1.16666666666667,1,31.8,2,-5,3,-1.66666666666667,-6,"Carbohydrate",235405092.358823,416877288.715511,1.77089324847771,0.82447724736161,0.00423035570968148,0.14329541834281,"Upregulated","ERIN"
"8","Feature1095","3',4'-Dimethoxyacetophenone","C10 H12 O3",180.07864,"Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Biosynthesis of various plant secondary metabolites;Other",NA,"3',4'-Dimethoxyacetophenone-peak2",10,12,3,0,0,0,1.2,0.3,-0.6,77.4,5,2,0.285714285714286,0.411764705882353,2,"Phenol",432436992.589793,80554964.0718816,0.186281390011182,-2.42444454234508,0.0162432842570039,0.185777099906003,"Downregulated","ERIN"
"9","Feature1080","DL-Stachydrine","C7 H13 N O2",143.09464,"ABC transporters",NA,"DL-Stachydrine",7,13,2,1,0,0,1.85714285714286,0.285714285714286,-0.857142857142857,84.7285714285714,2,0,-0.25,0,-1,"Lipid",89174746.4239377,536354416.447149,6.01464470554606,2.58847951766969,0.014744667643196,0.175849634317286,"Upregulated","ERIN"
"10","Feature1070","L-Glutamine","C5 H10 N2 O3",146.06916,"Metabolic pathways;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Other","Superpathway of chorismate metabolism;Superpathway of aromatic amino acid biosynthesis;Superpathway of butirocin biosynthesis;Superpathway of jasmonoyl-amino acid conjugates biosynthesis;Kanamycin biosynthesis;Superpathway of neomycin biosynthesis;Superpathway of indole-3-acetate conjugate biosynthesis;Superpathway of purine nucleotide salvage;Other","L-Glutamine",5,10,3,2,0,0,2,0.6,0.4,48.9,2,-1,-Inf,-1,-3,"Amino Sugar",163089668.549052,363274267.047755,2.22745113335302,1.15539378171686,0.00450921370374213,0.14329541834281,"Upregulated","ERIN"
