FeatureID,Name,Formula,MW,KEGG.Pathways,name4plot,C,H,O,NA.,F,N,Cl,P,S,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0550,NA,C23 H38 O5,354.27704,NA,Feature0550,23,38,5,0,0,0,0,0,0,1.6521739130434783,0.21739130434782608,-1.2173913043478262,94.99565217391304,5,0,0,0.12195121951219512,0,Lipid,23.82733762093876,26.3410790219766,1.105498207186557,0.144696685502252,0.32234566054702535,0.46868847068117964,Upregulated
Feature0549,NA,NA,684.19664,NA,Feature0549,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,22.28785498164244,22.0811890848643,0.9907274209676812,-0.013439911855491735,0.7858436790600715,0.8415013398269824,Downregulated
Feature0548,NA,C14 H10 F N O2,243.07186,NA,Feature0548,14,10,2,0,1,1,0,0,0,0.7142857142857143,0.14285714285714285,-0.2142857142857144,66.40714285714286,10.5,8.5,0.6818181818181818,0.7083333333333334,7.5,Condensed HC,22.7443069821923,28.831417303147802,1.2676322618104574,0.3421362825368468,0.05766215700030773,0.2658177675344276,Upregulated
Feature0547,NA,C8 H15 N O4,189.10013,NA,Feature0547,8,15,4,0,0,1,0,0,0,1.875,0.5,-0.5,74.55,2,-2,-1,-0.2,-3,Protein,21.1474965034733,21.746911593179767,1.0283444940921502,0.04032364649861429,0.01879395730935124,0.2658177675344276,Upregulated
Feature0546,NA,C19 H22 Cl2 N6 O,420.12438,NA,Feature0546,20,22,1,0,0,6,2,0,0,1.1,0.05,-0.09999999999999964,63.149999999999984,13,12,0.46153846153846156,0.48148148148148145,6,Unsaturated HC,25.60279398269152,19.6246631868318,0.7665047494464405,-0.3836333636926789,0.06263749059358918,0.2658177675344276,Downregulated
Feature0545,NA,NA,85.98542,NA,Feature0545,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,26.76104113506868,26.678509570898132,0.9969159808187584,-0.004456174179517031,0.6907129066679383,0.773710995249218,Downregulated
Feature0544,NA,C14 H10 F N O2,221.08991,Metabolic pathways;ABC transporters;Other,Feature0544,14,10,2,0,1,1,0,0,0,0.7142857142857143,0.14285714285714285,-0.2142857142857144,66.40714285714286,10.5,8.5,0.6818181818181818,0.7083333333333334,7.5,Condensed HC,23.01203731430556,25.5441615912503,1.1100347719048167,0.15060486979062301,0.10485514307572638,0.27166440564153205,Upregulated
Feature0543,NA,C5 H14 N O6 P,215.05586,Metabolic pathways;Other,Feature0543,5,14,6,0,0,1,0,1,0,2.8,1.2,-0.7999999999999998,83.1,0,-6,2.6666666666666665,-Inf,-8,Other,23.6253853589006,25.948560692697434,1.0983338598928547,0.13531665616433608,0.09463575660114099,0.26974460292819613,Upregulated
Feature0542,NA,C23 H38 O5,376.259,NA,Feature0542,23,38,5,0,0,0,0,0,0,1.6521739130434783,0.21739130434782608,-1.2173913043478262,94.99565217391304,5,0,0,0.12195121951219512,0,Lipid,22.66566196705406,25.008952179472367,1.103385033087691,0.1419363162193049,0.35362913255553974,0.49490082164261284,Upregulated
Feature0541,NA,C14 H10 F N O2,243.07186,NA,Feature0541,14,10,2,0,1,1,0,0,0,0.7142857142857143,0.14285714285714285,-0.2142857142857144,66.40714285714286,10.5,8.5,0.6818181818181818,0.7083333333333334,7.5,Condensed HC,22.237534990909978,27.9862866153634,1.2585156865094687,0.33172319878604367,0.05220450912054355,0.2658177675344276,Upregulated
