FeatureID,Name,Formula,MW,KEGG.Pathways,name4plot,C,H,O,NA.,F,N,Cl,P,S,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0550,NA,C23 H38 O5,354.27704,NA,Feature0550,23,38,5,0,0,0,0,0,0,1.6521739130434783,0.21739130434782608,-1.2173913043478262,94.99565217391304,5,0,0,0.12195121951219512,0,Lipid,23.729379940913066,25.5812663015212,1.0780419195621374,0.10841327824679359,0.21358973478397275,0.49497550654386263,Upregulated
Feature0549,NA,NA,684.19664,NA,Feature0549,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,23.064889412682934,22.533592449776233,0.9769651198667985,-0.033621039647115776,0.8175967909810451,0.9265213211428694,Downregulated
Feature0548,NA,C14 H10 F N O2,243.07186,NA,Feature0548,14,10,2,0,1,1,0,0,0,0.7142857142857143,0.14285714285714285,-0.2142857142857144,66.40714285714286,10.5,8.5,0.6818181818181818,0.7083333333333334,7.5,Condensed HC,20.668279033391052,21.7458898373829,1.0521383905380266,0.07332447859575164,0.26172213076500533,0.5159396843037739,Upregulated
Feature0547,NA,C8 H15 N O4,189.10013,NA,Feature0547,8,15,4,0,0,1,0,0,0,1.875,0.5,-0.5,74.55,2,-2,-1,-0.2,-3,Protein,24.1166319092693,27.5617767406195,1.1428534815438323,0.19264045604625563,0.0602550431027737,0.39917560409990727,Upregulated
Feature0546,NA,C19 H22 Cl2 N6 O,420.12438,NA,Feature0546,20,22,1,0,0,6,2,0,0,1.1,0.05,-0.09999999999999964,63.149999999999984,13,12,0.46153846153846156,0.48148148148148145,6,Unsaturated HC,26.917221229625266,24.3587325807589,0.9049497484513566,-0.14409041282729027,0.07347566792589663,0.39917560409990727,Downregulated
Feature0545,NA,NA,85.98542,NA,Feature0545,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,26.809583341396184,26.758456609772935,0.9980929680639868,-0.002753892232523957,0.7705700854109054,0.8936697941825511,Downregulated
Feature0544,NA,C14 H10 F N O2,221.08991,Metabolic pathways;ABC transporters;Other,Feature0544,14,10,2,0,1,1,0,0,0,0.7142857142857143,0.14285714285714285,-0.2142857142857144,66.40714285714286,10.5,8.5,0.6818181818181818,0.7083333333333334,7.5,Condensed HC,22.404072748552732,23.880088442603633,1.0658815792385896,0.09204716179744388,0.057471945435080274,0.39917560409990727,Upregulated
Feature0543,NA,C5 H14 N O6 P,215.05586,Metabolic pathways;Other,Feature0543,5,14,6,0,0,1,0,1,0,2.8,1.2,-0.7999999999999998,83.1,0,-6,2.6666666666666665,-Inf,-8,Other,23.636931117640433,24.12454377611533,1.0206292710355698,0.02945892305721473,0.48024794797874193,0.7236612914748166,Upregulated
Feature0542,NA,C23 H38 O5,376.259,NA,Feature0542,23,38,5,0,0,0,0,0,0,1.6521739130434783,0.21739130434782608,-1.2173913043478262,94.99565217391304,5,0,0,0.12195121951219512,0,Lipid,22.52841448512195,24.610457752045267,1.0924185440701264,0.12752570952244158,0.18697350473399005,0.4695681625739476,Upregulated
Feature0541,NA,C14 H10 F N O2,243.07186,NA,Feature0541,14,10,2,0,1,1,0,0,0,0.7142857142857143,0.14285714285714285,-0.2142857142857144,66.40714285714286,10.5,8.5,0.6818181818181818,0.7083333333333334,7.5,Condensed HC,20.3532617063316,21.764296682141133,1.0693272162550034,0.09670338816910862,0.0998851361186817,0.39917560409990727,Upregulated
