FeatureID,Name,Formula,MW,KEGG Pathways,Metabolika Pathways,name4plot,C,H,O,N,S,P,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature1694,α-Lactose,C12 H22 O11,342.11629,Metabolic pathways;Biosynthesis of secondary metabolites;ABC transporters;Other,Other,α-Lactose-peak2,12,22,11,0,0,0,1.8333333333333333,0.9166666666666666,0,60.3,2,-9,-9,-0.5384615384615384,-9,Carbohydrate,8131293898.098034,395990232.35218596,0.04869953506966595,-4.359948190688649,5.2645579159850445e-9,4.246743385561269e-8,Downregulated
Feature1693,Phenacetin,C10 H13 N O2,179.09462,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of alkaloids derived from shikimate pathway;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",NA,Phenacetin-peak6,10,13,2,1,0,0,1.3,0.2,-0.5999999999999996,77.39999999999999,5,3,0.2857142857142857,0.375,2,Lignin,16361774.24904201,2761642091.698802,168.78622389381135,7.399053347782305,8.318804624988213e-5,2.5030293134511604e-4,Upregulated
Feature1692,"4-({4-[(2,4-Dihydroxy-3,6-dimethylbenzoyl)oxy]-2-methoxy-3,5,6-trimethylbenzoyl}oxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C31 H34 O10,566.21535,Biosynthesis of secondary metabolites;Other,NA,"4-({4-[(2,4-Dihydroxy-3,6-dimethylbenzoyl)oxy]-2-methoxy-3,5,6-trimethylbenzoyl}oxy)-2-methoxy-3,5,6-trimethylbenzoic acid-peak2",31,34,10,0,0,0,1.096774193548387,0.3225806451612903,-0.4516129032258061,73.17096774193547,15,5,0.23809523809523808,0.38461538461538464,5,Lignin,3230123.4741757535,5628291.934045383,1.7424386340158657,0.8011078475083565,0.2904921830417624,0.3658689651098479,Upregulated
Feature1691,"1-(3,4-dimethoxyphenyl)ethan-1-one oxime",C10 H13 N O3,195.08956,Other,NA,"1-(3,4-dimethoxyphenyl)ethan-1-one oxime-peak5",10,13,3,1,0,0,1.3,0.3,-0.4000000000000003,71.7,5,2,0.16666666666666666,0.3333333333333333,1,Lignin,2188515.598676284,2436198232.7488317,1113.1738033863492,10.12046314751961,1.4380157159247419e-4,4.0532423007928666e-4,Upregulated
Feature1690,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",C11 H12 O3,192.07866,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Other,NA,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole-peak13",11,12,3,0,0,0,1.0909090909090908,0.2727272727272727,-0.5454545454545459,75.84545454545456,6,3,0.375,0.47368421052631576,3,Lignin,2792059.5799075994,4438968.0276587065,1.5898543353453833,0.6688945898482116,0.33294489522141535,0.40989000908799245,Upregulated
Feature1689,"1-(3,4-dimethoxyphenyl)ethan-1-one oxime",C10 H13 N O3,195.08956,Other,NA,"1-(3,4-dimethoxyphenyl)ethan-1-one oxime-peak4",10,13,3,1,0,0,1.3,0.3,-0.4000000000000003,71.7,5,2,0.16666666666666666,0.3333333333333333,1,Lignin,7198560.62396615,1255803754.211845,174.45206337929565,7.446686851276474,0.0012350124100012547,0.0027491603449962226,Upregulated
Feature1688,Betaine,C5 H11 N O2,117.07895,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of alkaloids derived from shikimate pathway;Lysine degradation;Other,Superpathway of L-lysine degradation;Superpathway of branched chain amino acid biosynthesis;Superpathway of jasmonoyl-amino acid conjugates biosynthesis;Superpathway of linamarin and lotaustralin biosynthesis;Superpathway of indole-3-acetate conjugate biosynthesis;Other,Betaine-peak2,5,11,2,1,0,0,2.2,0.4,-0.7999999999999998,83.1,1,-1,-1,-0.3333333333333333,-2,Protein,2298395794.2817845,1566913903.183372,0.6817424166376053,-0.5527013474771767,0.02528843081722604,0.04079866838512468,Downregulated
Feature1687,NA,C30 H32 O10,552.19968,NA,NA,Feature1687,30,32,10,0,0,0,1.0666666666666669,0.3333333333333333,-0.4000000000000003,71.7,15,5,0.25,0.4,5,Lignin,2818014.6936661494,4390118.85081742,1.5578764939319787,0.6395808632746466,0.43748338435255874,0.5038636297487575,Upregulated
Feature1686,Phenacetin,C10 H13 N O2,179.09467,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of alkaloids derived from shikimate pathway;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",NA,Phenacetin-peak5,10,13,2,1,0,0,1.3,0.2,-0.5999999999999996,77.39999999999999,5,3,0.2857142857142857,0.375,2,Lignin,7166201.177267223,309741146.5759429,43.222502259427266,5.433710690749031,0.030517464367065886,0.04833030027722983,Upregulated
Feature1685,Choline O-Sulfate,C5 H13 N O4 S,183.05656,ABC transporters,NA,Choline O-Sulfate,5,13,4,1,1,0,2.6,0.8,0,60.3,0,-4,6,-4,-6,Other,140906649.61557323,385188683.63451,2.7336444708989682,1.4508256228181937,3.136814160932778e-4,8.125020166085819e-4,Upregulated
Feature1684,NA,C30 H32 O10,552.19968,NA,NA,Feature1684,30,32,10,0,0,0,1.0666666666666669,0.3333333333333333,-0.4000000000000003,71.7,15,5,0.25,0.4,5,Lignin,1332375.463898358,2180300.176443496,1.6364007260117355,0.7105260824102775,0.35618376165050836,0.4292241263699788,Upregulated
Feature1683,NA,C9 H16 O7,236.0896,NA,NA,Feature1683,9,16,7,0,0,0,1.7777777777777777,0.7777777777777778,-0.22222222222222232,66.63333333333333,2,-5,-2.5,-0.2727272727272727,-5,Carbohydrate,1931598369.8936346,419034154.2243462,0.21693648159758014,-2.204655407510223,1.55107194411638e-12,5.83892416296255e-11,Downregulated
Feature1682,Citric acid,C6 H8 O7,192.02697,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant secondary metabolites;Biosynthesis of phenylpropanoids;Biosynthesis of alkaloids derived from shikimate pathway;Other,Other,Citric acid,6,8,7,0,0,0,1.3333333333333333,1.1666666666666667,1,31.799999999999997,3,-4,4,-0.2,-4,Other,1596156490.2010484,157849338.7462351,0.09889339780609653,-3.3379819809272724,1.2438993414192046e-13,7.023884947880442e-12,Downregulated
Feature1681,L-Phenylalanine,C9 H11 N O2,165.07901,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;ABC transporters;Biosynthesis of alkaloids derived from shikimate pathway;Biosynthesis of various plant secondary metabolites;Phenylalanine metabolism;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Superpathway of chorismate metabolism;Superpathway of scopolin and esculin biosynthesis;Superpathway of aromatic amino acid biosynthesis;Anaerobic aromatic compound degradation (Thauera aromatica);Superpathway of jasmonoyl-amino acid conjugates biosynthesis;Superpathway of indole-3-acetate conjugate biosynthesis;Other,L-Phenylalanine-peak2,9,11,2,1,0,0,1.2222222222222223,0.2222222222222222,-0.44444444444444464,72.96666666666667,5,3,0.3333333333333333,0.42857142857142855,2,Lignin,1168061853.265524,658582995.1695818,0.5638254458258322,-0.826679505701375,1.859623751951166e-4,5.080971993234316e-4,Downregulated
Feature1680,L-alpha-Glycerylphosphorylcholine,C8 H20 N O6 P,257.10283,NA,NA,L-alpha-Glycerylphosphorylcholine-peak2,8,20,6,1,0,1,2.5,0.75,-1.25,95.925,0,-6,-Inf,-1.6666666666666667,-8,Carbohydrate,1099154295.8847184,874573141.1445962,0.795678226814048,-0.3297429737072327,0.0033045219040138494,0.006517249344823401,Downregulated
Feature1679,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",C11 H12 O3,192.07866,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Other,NA,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole-peak12",11,12,3,0,0,0,1.0909090909090908,0.2727272727272727,-0.5454545454545459,75.84545454545456,6,3,0.375,0.47368421052631576,3,Lignin,1336563.759228302,2252831.414687651,1.6855398024471193,0.7532106956194096,0.3246767597180714,0.4014616284397175,Upregulated
Feature1678,L-Glutamic acid,C5 H9 N O4,147.05318,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of various antibiotics;Other,Superpathway of L-lysine degradation;Superpathway of chorismate metabolism;Superpathway of branched chain amino acid biosynthesis;Superpathway of aromatic amino acid biosynthesis;Anaerobic aromatic compound degradation (Thauera aromatica);Superpathway of butirocin biosynthesis;Superpathway of L-threonine metabolism;Superpathway of L-isoleucine biosynthesis I;Kanamycin biosynthesis;Superpathway of neomycin biosynthesis;Superpathway of indole-3-acetate conjugate biosynthesis;Superpathway of 4-hydroxybenzoate biosynthesis (yeast);Superpathway of purine nucleotide salvage;Other,L-Glutamic acid,5,9,4,1,0,0,1.8,0.8,0.3999999999999999,48.9,2,-2,-Inf,-0.5,-3,Carbohydrate,1241105584.511483,445079102.2575461,0.35861501858662226,-1.479492186193821,3.518349118657327e-6,1.4090031695048493e-5,Downregulated
Feature1677,Meglutol,C6 H10 O5,162.05285,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,Superpathway of butirocin biosynthesis;Kanamycin biosynthesis;Superpathway of neomycin biosynthesis;Other,Meglutol-peak5,6,10,5,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,2,-3,-3,-0.14285714285714285,-3,Carbohydrate,1693497932.4058816,58464157.91878844,0.034522721758349514,-4.856309979241611,1.2871052757326813e-9,1.2978311530304536e-8,Downregulated
Feature1676,Adenosine,C10 H13 N5 O4,267.09675,Metabolic pathways;ABC transporters;Other,Superpathway of purine nucleotide salvage;Other,Adenosine,10,13,4,5,0,0,1.3,0.4,1,31.799999999999997,7,3,-2,0,-2,Lignin,231476021.65124536,642622577.9220111,2.776195017254193,1.4731089153741626,9.499849456264555e-8,5.400249992923542e-7,Upregulated
Feature1675,N-(3-Carboxypropanoyl)-5-hydroxynorvaline,C9 H15 N O6,233.08991,NA,NA,N-(3-Carboxypropanoyl)-5-hydroxynorvaline-peak2,9,15,6,1,0,0,1.6666666666666667,0.6666666666666666,0,60.3,3,-3,-2,-0.2,-4,Amino Sugar,788023907.8695444,91528078.75557144,0.11614886025859474,-3.105953097497773,1.6315698303043304e-11,3.543434990430174e-10,Downregulated
Feature1674,methoxyresorcinol,C7 H8 O3,140.04735,Microbial metabolism in diverse environments;Other,NA,methoxyresorcinol-peak3,7,8,3,0,0,0,1.1428571428571428,0.42857142857142855,-0.2857142857142856,68.44285714285714,4,1,0.25,0.4545454545454546,1,Lignin,1549303.8269771638,5354431.7942972705,3.456024377571097,1.789113393796779,7.425922275163298e-5,2.2463414882368976e-4,Upregulated
