FeatureID,Name,Formula,MW,KEGG Pathways,Metabolika Pathways,name4plot,C,H,O,N,S,P,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature1122,α-Lactose,C12 H22 O11,342.11629,Metabolic pathways;Biosynthesis of secondary metabolites;ABC transporters;Other,Other,α-Lactose-peak2,12,22,11,0,0,0,1.8333333333333333,0.9166666666666666,0,60.3,2,-9,-9,-0.5384615384615384,-9,Carbohydrate,11654060101.6895,2875209576.672857,0.24671312414598195,-2.0190936316339836,9.40197051633809e-8,3.3172990312362693e-7,Downregulated
Feature1121,Phenacetin,C10 H13 N O2,179.09462,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of alkaloids derived from shikimate pathway;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",NA,Phenacetin-peak3,10,13,2,1,0,0,1.3,0.2,-0.5999999999999996,77.39999999999999,5,3,0.2857142857142857,0.375,2,Phenol,23366781.636963703,4135403.9539227313,0.17697790043028316,-2.4983588754276504,6.340311725711456e-4,0.0010324861765236943,Downregulated
Feature1120,"4-({4-[(2,4-Dihydroxy-3,6-dimethylbenzoyl)oxy]-2-methoxy-3,5,6-trimethylbenzoyl}oxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C31 H34 O10,566.21535,Biosynthesis of secondary metabolites;Other,NA,"4-({4-[(2,4-Dihydroxy-3,6-dimethylbenzoyl)oxy]-2-methoxy-3,5,6-trimethylbenzoyl}oxy)-2-methoxy-3,5,6-trimethylbenzoic acid-peak2",31,34,10,0,0,0,1.096774193548387,0.3225806451612903,-0.4516129032258061,73.17096774193547,15,5,0.23809523809523808,0.38461538461538464,5,Phenol,4692828.8057837,3270686187.44126,696.9540809607813,9.444919796582235,3.7642497725588817e-10,3.626843777800968e-9,Upregulated
Feature1119,"1-(3,4-dimethoxyphenyl)ethan-1-one oxime",C10 H13 N O3,195.08956,Other,NA,"1-(3,4-dimethoxyphenyl)ethan-1-one oxime-peak3",10,13,3,1,0,0,1.3,0.3,-0.4000000000000003,71.7,5,2,0.16666666666666666,0.3333333333333333,1,Phenol,3103449.202378974,1835193.770938512,0.591340038538968,-0.7579401322680765,0.0025918138677639042,0.003983582410453562,Downregulated
Feature1118,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",C11 H12 O3,192.07866,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Other,NA,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",11,12,3,0,0,0,1.0909090909090908,0.2727272727272727,-0.5454545454545459,75.84545454545456,6,3,0.375,0.47368421052631576,3,Phenol,4040715.3158200462,2319451371.114229,574.0199914686408,9.164957172477827,3.499274777694274e-10,3.505523482654442e-9,Upregulated
Feature1117,Betaine,C5 H11 N O2,117.07895,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of alkaloids derived from shikimate pathway;Lysine degradation;Other,Superpathway of L-lysine degradation;Superpathway of branched chain amino acid biosynthesis;Superpathway of jasmonoyl-amino acid conjugates biosynthesis;Superpathway of linamarin and lotaustralin biosynthesis;Superpathway of indole-3-acetate conjugate biosynthesis;Other,Betaine,5,11,2,1,0,0,2.2,0.4,-0.7999999999999998,83.1,1,-1,-1,-0.3333333333333333,-2,Protein,3290381161.583161,1397569576.7873328,0.4247439758969732,-1.2353346089380046,1.4022286559755447e-9,9.957598430408615e-9,Downregulated
Feature1116,NA,C30 H32 O10,552.19968,NA,NA,Feature1116,30,32,10,0,0,0,1.0666666666666669,0.3333333333333333,-0.4000000000000003,71.7,15,5,0.25,0.4,5,Phenol,4017900.349449421,1613721548.1067214,401.63304406687246,8.649734160632741,1.5188505537802055e-8,7.130336072558119e-8,Upregulated
Feature1115,Choline O-Sulfate,C5 H13 N O4 S,183.05656,ABC transporters,NA,Choline O-Sulfate,5,13,4,1,1,0,2.6,0.8,0,60.3,0,-4,6,-4,-6,Other,191344937.899648,1121321833.6564069,5.8602116469080086,2.550952769840473,1.567342037696176e-17,4.396394415737774e-15,Upregulated
Feature1114,NA,C9 H16 O7,236.0896,NA,NA,Feature1114,9,16,7,0,0,0,1.7777777777777777,0.7777777777777778,-0.22222222222222232,66.63333333333333,2,-5,-2.5,-0.2727272727272727,-5,Carbohydrate,2782233288.080053,1203138653.8056824,0.43243629459840777,-1.2094404806036838,6.869171974522698e-9,3.618408899255618e-8,Downregulated
Feature1113,L-Phenylalanine,C9 H11 N O2,165.07901,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;ABC transporters;Biosynthesis of alkaloids derived from shikimate pathway;Biosynthesis of various plant secondary metabolites;Phenylalanine metabolism;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Superpathway of chorismate metabolism;Superpathway of scopolin and esculin biosynthesis;Superpathway of aromatic amino acid biosynthesis;Anaerobic aromatic compound degradation (Thauera aromatica);Superpathway of jasmonoyl-amino acid conjugates biosynthesis;Superpathway of indole-3-acetate conjugate biosynthesis;Other,L-Phenylalanine-peak2,9,11,2,1,0,0,1.2222222222222223,0.2222222222222222,-0.44444444444444464,72.96666666666667,5,3,0.3333333333333333,0.42857142857142855,2,Phenol,1711264172.7600298,275243302.56041116,0.16084208793811314,-2.636283125469267,8.37520946823676e-8,3.0022316368567556e-7,Downregulated
Feature1112,L-alpha-Glycerylphosphorylcholine,C8 H20 N O6 P,257.10283,NA,NA,L-alpha-Glycerylphosphorylcholine-peak2,8,20,6,1,0,1,2.5,0.75,-1.25,95.925,0,-6,-Inf,-1.6666666666666667,-8,Carbohydrate,1573191821.9602268,927488778.5440657,0.5895586066474698,-0.76229285960091,1.4455210562267075e-7,4.914771591170805e-7,Downregulated
Feature1111,L-Glutamic acid,C5 H9 N O4,147.05318,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of various antibiotics;Other,Superpathway of L-lysine degradation;Superpathway of chorismate metabolism;Superpathway of branched chain amino acid biosynthesis;Superpathway of aromatic amino acid biosynthesis;Anaerobic aromatic compound degradation (Thauera aromatica);Superpathway of butirocin biosynthesis;Superpathway of L-threonine metabolism;Superpathway of L-isoleucine biosynthesis I;Kanamycin biosynthesis;Superpathway of neomycin biosynthesis;Superpathway of indole-3-acetate conjugate biosynthesis;Superpathway of 4-hydroxybenzoate biosynthesis (yeast);Superpathway of purine nucleotide salvage;Other,L-Glutamic acid,5,9,4,1,0,0,1.8,0.8,0.3999999999999999,48.9,2,-2,-Inf,-0.5,-3,Carbohydrate,1782384237.6962414,675363869.9299458,0.37891036940657863,-1.400071473154367,9.950446379641368e-6,2.1890982035211012e-5,Downregulated
Feature1110,Meglutol,C6 H10 O5,162.05285,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,Superpathway of butirocin biosynthesis;Kanamycin biosynthesis;Superpathway of neomycin biosynthesis;Other,Meglutol,6,10,5,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,2,-3,-3,-0.14285714285714285,-3,Carbohydrate,2443786965.7279315,228207508.79235652,0.09338273425334367,-3.4207003583590216,1.8058617346538913e-9,1.1989212226518733e-8,Downregulated
Feature1109,Adenosine,C10 H13 N5 O4,267.09675,Metabolic pathways;ABC transporters;Other,Superpathway of purine nucleotide salvage;Other,Adenosine,10,13,4,5,0,0,1.3,0.4,1,31.799999999999997,7,3,-2,0,-2,Phenol,316691205.5565764,648949006.7441355,2.0491538614203852,1.03502831366806,2.2393894204343093e-7,7.199412406095401e-7,Upregulated
